unit_id:ID(LegalUnit),document_id,parent_unit_id,unit_type,unit_no,title,text,effective_date,raw_key,:LABEL
law:aml_and_cft_business_rule:heading:제2절,law:aml_and_cft_business_rule,,heading,제2절,적용대상,제2절 적용대상,20260122,line_142,LegalUnit
law:aml_and_cft_business_rule:article:제105조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제2절,article,제105조,기타 고객확인이 필요한 거래,제105조(기타 고객확인이 필요한 거래) ① 카지노사업자는 고객이 자금세탁행위등을 하고 있다고 의심되는 때에는 고객확인을 하여야 한다.② 카지노사업자는 기존의 고객확인 정보가 사실과 일치하지 아니할 우려가 있거나 그 타당성에 의심이 있는 경우에는 고객확인을 하여야 한다.,20260122,line_144,LegalUnit
law:aml_and_cft_business_rule:paragraph:제105조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제105조,paragraph,①,,① 카지노사업자는 고객이 자금세탁행위등을 하고 있다고 의심되는 때에는 고객확인을 하여야 한다.,20260122,line_144,LegalUnit
law:aml_and_cft_business_rule:paragraph:제105조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제105조,paragraph,②,,② 카지노사업자는 기존의 고객확인 정보가 사실과 일치하지 아니할 우려가 있거나 그 타당성에 의심이 있는 경우에는 고객확인을 하여야 한다.,20260122,line_144,LegalUnit
law:aml_and_cft_business_rule:heading:제3절,law:aml_and_cft_business_rule,,heading,제3절,위험 평가,제3절 위험 평가,20260122,line_145,LegalUnit
law:aml_and_cft_business_rule:article:제106조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제3절,article,제106조,위험분류 등,제106조(위험분류 등) ① 카지노사업자는 자금세탁행위등과 관련된 위험을 식별하고 평가하여 고객확인에 활용하여야 한다.② 카지노사업자는 자금세탁행위등과 관련된 위험을 식별하고 평가함에 있어 다음 각호의 위험을 반영하여야 한다.1. 국가위험2. 고객유형3. 상품 및 서비스 위험 등③ 카지노사업자는 해당 고객의 자금세탁행위등의 위험도가 적정하게 반영되도록 위험 평가요소와 중요도를 정하여 자금세탁행위등의 위험을 평가하여야 한다.,20260122,line_146,LegalUnit
law:aml_and_cft_business_rule:paragraph:제106조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제106조,paragraph,①,,① 카지노사업자는 자금세탁행위등과 관련된 위험을 식별하고 평가하여 고객확인에 활용하여야 한다.,20260122,line_146,LegalUnit
law:aml_and_cft_business_rule:paragraph:제106조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제106조,paragraph,②,,② 카지노사업자는 자금세탁행위등과 관련된 위험을 식별하고 평가함에 있어 다음 각호의 위험을 반영하여야 한다.1. 국가위험2. 고객유형3. 상품 및 서비스 위험 등,20260122,line_146,LegalUnit
law:aml_and_cft_business_rule:item:제106조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제106조,item,1.,,1. 국가위험,20260122,line_146,LegalUnit
law:aml_and_cft_business_rule:item:제106조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제106조,item,2.,,2. 고객유형,20260122,line_146,LegalUnit
law:aml_and_cft_business_rule:item:제106조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제106조,item,3.,,3. 상품 및 서비스 위험 등,20260122,line_146,LegalUnit
law:aml_and_cft_business_rule:paragraph:제106조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제106조,paragraph,③,,③ 카지노사업자는 해당 고객의 자금세탁행위등의 위험도가 적정하게 반영되도록 위험 평가요소와 중요도를 정하여 자금세탁행위등의 위험을 평가하여야 한다.,20260122,line_146,LegalUnit
law:aml_and_cft_business_rule:article:제107조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제3절,article,제107조,국가위험,"제107조(국가위험) ① 카지노사업자는 국가위험을 평가하여야 한다.② 카지노사업자가 제1항에 따라 국가위험을 평가하는 때에는 다음 각 호와 같은 공신력 있는 기관의 자료를 활용하여야 한다.1. FATF가 성명서(Public Statement) 등을 통해 발표하는 고위험 국가(Higher-risk countries) 리스트2. FATF가 이행 취약국가(Non-compliance)로 발표한 국가리스트3. UN 또는 타 국제기구(World bank, OECD, IMF 등)에서 발표하는 제재, 봉쇄 또는 기타 이와 유사한 조치와 관련된 국가리스트4. 금융회사등의 해외지점등 소재 국가의 정부에서 자금세탁등의 위험이 있다고 발표하는 국가리스트5. 국제투명성기구 등이 발표하는 부패관련 국가리스트 등",20260122,line_147,LegalUnit
law:aml_and_cft_business_rule:paragraph:제107조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제107조,paragraph,①,,① 카지노사업자는 국가위험을 평가하여야 한다.,20260122,line_147,LegalUnit
law:aml_and_cft_business_rule:paragraph:제107조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제107조,paragraph,②,,"② 카지노사업자가 제1항에 따라 국가위험을 평가하는 때에는 다음 각 호와 같은 공신력 있는 기관의 자료를 활용하여야 한다.1. FATF가 성명서(Public Statement) 등을 통해 발표하는 고위험 국가(Higher-risk countries) 리스트2. FATF가 이행 취약국가(Non-compliance)로 발표한 국가리스트3. UN 또는 타 국제기구(World bank, OECD, IMF 등)에서 발표하는 제재, 봉쇄 또는 기타 이와 유사한 조치와 관련된 국가리스트4. 금융회사등의 해외지점등 소재 국가의 정부에서 자금세탁등의 위험이 있다고 발표하는 국가리스트5. 국제투명성기구 등이 발표하는 부패관련 국가리스트 등",20260122,line_147,LegalUnit
law:aml_and_cft_business_rule:item:제107조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제107조,item,1.,,1. FATF가 성명서(Public Statement) 등을 통해 발표하는 고위험 국가(Higher-risk countries) 리스트,20260122,line_147,LegalUnit
law:aml_and_cft_business_rule:item:제107조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제107조,item,2.,,2. FATF가 이행 취약국가(Non-compliance)로 발표한 국가리스트,20260122,line_147,LegalUnit
law:aml_and_cft_business_rule:item:제107조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제107조,item,3.,,"3. UN 또는 타 국제기구(World bank, OECD, IMF 등)에서 발표하는 제재, 봉쇄 또는 기타 이와 유사한 조치와 관련된 국가리스트",20260122,line_147,LegalUnit
law:aml_and_cft_business_rule:item:제107조_4,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제107조,item,4.,,4. 금융회사등의 해외지점등 소재 국가의 정부에서 자금세탁등의 위험이 있다고 발표하는 국가리스트,20260122,line_147,LegalUnit
law:aml_and_cft_business_rule:item:제107조_5,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제107조,item,5.,,5. 국제투명성기구 등이 발표하는 부패관련 국가리스트 등,20260122,line_147,LegalUnit
law:aml_and_cft_business_rule:article:제108조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제3절,article,제108조,고객유형 평가,"제108조(고객유형 평가) ① 카지노사업자는 고객위험을 평가하여야 한다. 이 경우 고객의 직업(업종)ㆍ거래유형 및 거래빈도 등을 활용할 수 있다.② 카지노사업자는 다음 각 호의 고객을 자금세탁행위등과 관련하여 추가정보 확인이 필요한 고객으로 고려하여야 한다.1. 카지노사업자로부터 특별한 서비스를 받는 고객 중 카지노사업자가 추가정보 확인이 필요하다고 판단한 고객2. 외국의 정치적 주요인물3. 비거주자4. 대량의 현금(또는 현금등가물)거래가 수반되는 카지노사업자, 대부업자, 환전상 등5. 고가의 귀금속 판매상6. 테러자금금지법 제4조제4항에 따른 금융거래등제한대상자7. UN에서 지정하는 제재대상자",20260122,line_148,LegalUnit
law:aml_and_cft_business_rule:paragraph:제108조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제108조,paragraph,①,,① 카지노사업자는 고객위험을 평가하여야 한다. 이 경우 고객의 직업(업종)ㆍ거래유형 및 거래빈도 등을 활용할 수 있다.,20260122,line_148,LegalUnit
law:aml_and_cft_business_rule:paragraph:제108조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제108조,paragraph,②,,"② 카지노사업자는 다음 각 호의 고객을 자금세탁행위등과 관련하여 추가정보 확인이 필요한 고객으로 고려하여야 한다.1. 카지노사업자로부터 특별한 서비스를 받는 고객 중 카지노사업자가 추가정보 확인이 필요하다고 판단한 고객2. 외국의 정치적 주요인물3. 비거주자4. 대량의 현금(또는 현금등가물)거래가 수반되는 카지노사업자, 대부업자, 환전상 등5. 고가의 귀금속 판매상6. 테러자금금지법 제4조제4항에 따른 금융거래등제한대상자7. UN에서 지정하는 제재대상자",20260122,line_148,LegalUnit
law:aml_and_cft_business_rule:item:제108조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제108조,item,1.,,1. 카지노사업자로부터 특별한 서비스를 받는 고객 중 카지노사업자가 추가정보 확인이 필요하다고 판단한 고객,20260122,line_148,LegalUnit
law:aml_and_cft_business_rule:item:제108조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제108조,item,2.,,2. 외국의 정치적 주요인물,20260122,line_148,LegalUnit
law:aml_and_cft_business_rule:item:제108조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제108조,item,3.,,3. 비거주자,20260122,line_148,LegalUnit
law:aml_and_cft_business_rule:item:제108조_4,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제108조,item,4.,,"4. 대량의 현금(또는 현금등가물)거래가 수반되는 카지노사업자, 대부업자, 환전상 등",20260122,line_148,LegalUnit
law:aml_and_cft_business_rule:item:제108조_5,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제108조,item,5.,,5. 고가의 귀금속 판매상,20260122,line_148,LegalUnit
law:aml_and_cft_business_rule:item:제108조_6,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제108조,item,6.,,6. 테러자금금지법 제4조제4항에 따른 금융거래등제한대상자,20260122,line_148,LegalUnit
law:aml_and_cft_business_rule:item:제108조_7,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제108조,item,7.,,7. UN에서 지정하는 제재대상자,20260122,line_148,LegalUnit
law:aml_and_cft_business_rule:article:제109조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제3절,article,제109조,상품 및 서비스 위험,"제109조(상품 및 서비스 위험) 카지노사업자는 상품위험을 평가하여야 한다. 이 경우 상품 및 서비스의 종류, 거래채널 등을 활용하여 평가할 수 있다.",20260122,line_149,LegalUnit
law:aml_and_cft_business_rule:heading:제4절,law:aml_and_cft_business_rule,,heading,제4절,이행시기,제4절 이행시기,20260122,line_150,LegalUnit
law:aml_and_cft_business_rule:article:제110조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제4절,article,제110조,원칙,제110조(원칙) 카지노사업자는 영 제10조의5에 따라 당해 금융거래가 완료되기 전까지 고객확인을 하여야 한다.,20260122,line_151,LegalUnit
law:aml_and_cft_business_rule:article:제111조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제4절,article,제111조,예외,제111조(예외) ① 카지노사업자가 카지노 업무의 특성 및 금융거래의 성질 등으로 인하여 불가피하게 금융거래 후 고객확인을 하는 때에는 지체없이 이를 이행하여야 한다.② 카지노사업자는 제1항에 따라 금융거래 후 고객확인을 하는 경우에 발생할 수 있는 자금세탁행위등의 위험을 관리ㆍ통제할 수 있는 절차를 수립ㆍ운영하여야 한다.,20260122,line_152,LegalUnit
law:aml_and_cft_business_rule:paragraph:제111조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제111조,paragraph,①,,① 카지노사업자가 카지노 업무의 특성 및 금융거래의 성질 등으로 인하여 불가피하게 금융거래 후 고객확인을 하는 때에는 지체없이 이를 이행하여야 한다.,20260122,line_152,LegalUnit
law:aml_and_cft_business_rule:paragraph:제111조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제111조,paragraph,②,,② 카지노사업자는 제1항에 따라 금융거래 후 고객확인을 하는 경우에 발생할 수 있는 자금세탁행위등의 위험을 관리ㆍ통제할 수 있는 절차를 수립ㆍ운영하여야 한다.,20260122,line_152,LegalUnit
law:aml_and_cft_business_rule:article:제112조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제4절,article,제112조,지속적인 고객확인,"제112조(지속적인 고객확인) ① 카지노사업자는 고객확인을 한 고객과 거래가 유지되는 동안 당해 고객에 대하여 지속적으로 고객확인을 하여야 한다.② 제1항에 따른 고객확인은 다음 각 호의 방법으로 하여야 한다.1. 거래전반에 대한 면밀한 조사 및 이를 통해 카지노사업자가 확보하고 있는 고객ㆍ사업ㆍ위험평가ㆍ자금출처 등 정보가 실제 거래내용과 일관성이 있는지 검토2. 특히 고위험군에 속하는 고객 또는 거래인 경우 현존 기록에 대한 검토를 통해 고객확인을 위해 수집된 문서, 자료, 정보가 최신이며 적절한 것인지를 확인③ 카지노사업자는 고객의 거래행위를 고려한 자금세탁행위등의 위험도에 따라 고객확인의 재이행 주기를 설정ㆍ운용하여야 한다.",20260122,line_153,LegalUnit
law:aml_and_cft_business_rule:paragraph:제112조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제112조,paragraph,①,,① 카지노사업자는 고객확인을 한 고객과 거래가 유지되는 동안 당해 고객에 대하여 지속적으로 고객확인을 하여야 한다.,20260122,line_153,LegalUnit
law:aml_and_cft_business_rule:paragraph:제112조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제112조,paragraph,②,,"② 제1항에 따른 고객확인은 다음 각 호의 방법으로 하여야 한다.1. 거래전반에 대한 면밀한 조사 및 이를 통해 카지노사업자가 확보하고 있는 고객ㆍ사업ㆍ위험평가ㆍ자금출처 등 정보가 실제 거래내용과 일관성이 있는지 검토2. 특히 고위험군에 속하는 고객 또는 거래인 경우 현존 기록에 대한 검토를 통해 고객확인을 위해 수집된 문서, 자료, 정보가 최신이며 적절한 것인지를 확인",20260122,line_153,LegalUnit
law:aml_and_cft_business_rule:item:제112조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제112조,item,1.,,1. 거래전반에 대한 면밀한 조사 및 이를 통해 카지노사업자가 확보하고 있는 고객ㆍ사업ㆍ위험평가ㆍ자금출처 등 정보가 실제 거래내용과 일관성이 있는지 검토,20260122,line_153,LegalUnit
law:aml_and_cft_business_rule:item:제112조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제112조,item,2.,,"2. 특히 고위험군에 속하는 고객 또는 거래인 경우 현존 기록에 대한 검토를 통해 고객확인을 위해 수집된 문서, 자료, 정보가 최신이며 적절한 것인지를 확인",20260122,line_153,LegalUnit
law:aml_and_cft_business_rule:paragraph:제112조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제112조,paragraph,③,,③ 카지노사업자는 고객의 거래행위를 고려한 자금세탁행위등의 위험도에 따라 고객확인의 재이행 주기를 설정ㆍ운용하여야 한다.,20260122,line_153,LegalUnit
law:aml_and_cft_business_rule:article:제113조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제4절,article,제113조,고객공지의무,"제113조(고객공지의무) ① 카지노사업자는 고객에게 고객확인을 위해 필요한 문서와 자료 등을 공지하여야 한다.② 카지노사업자가 제1항에 따라 공지하는 때에는 다음 각 호의 내용이 포함되도록 하여야 한다.1. 고객확인의 법적근거2. 고객확인에 필요한 정보, 문서, 자료 등3. 고객이 정보 등의 제출을 거부하거나, 검증이 불가능한 경우에 카지노사업자가 취하는 조치 등",20260122,line_154,LegalUnit
law:aml_and_cft_business_rule:paragraph:제113조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제113조,paragraph,①,,① 카지노사업자는 고객에게 고객확인을 위해 필요한 문서와 자료 등을 공지하여야 한다.,20260122,line_154,LegalUnit
law:aml_and_cft_business_rule:paragraph:제113조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제113조,paragraph,②,,"② 카지노사업자가 제1항에 따라 공지하는 때에는 다음 각 호의 내용이 포함되도록 하여야 한다.1. 고객확인의 법적근거2. 고객확인에 필요한 정보, 문서, 자료 등3. 고객이 정보 등의 제출을 거부하거나, 검증이 불가능한 경우에 카지노사업자가 취하는 조치 등",20260122,line_154,LegalUnit
law:aml_and_cft_business_rule:item:제113조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제113조,item,1.,,1. 고객확인의 법적근거,20260122,line_154,LegalUnit
law:aml_and_cft_business_rule:item:제113조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제113조,item,2.,,"2. 고객확인에 필요한 정보, 문서, 자료 등",20260122,line_154,LegalUnit
law:aml_and_cft_business_rule:item:제113조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제113조,item,3.,,"3. 고객이 정보 등의 제출을 거부하거나, 검증이 불가능한 경우에 카지노사업자가 취하는 조치 등",20260122,line_154,LegalUnit
law:aml_and_cft_business_rule:heading:제5절,law:aml_and_cft_business_rule,,heading,제5절,고객확인 및 검증,제5절 고객확인 및 검증,20260122,line_155,LegalUnit
law:aml_and_cft_business_rule:article:제114조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제5절,article,제114조,원칙,제114조(원칙) ① 카지노사업자는 고객과 금융거래를 하는 때에는 그 신원을 확인하여야 하며 신뢰할 수 있는 문서ㆍ자료ㆍ정보 등을 통하여 그 정확성을 검증하여야 한다.② 카지노사업자는 고객과 금융거래를 하는 경우에는 거래의 목적 및 성격을 확인하여야 한다.,20260122,line_156,LegalUnit
law:aml_and_cft_business_rule:paragraph:제114조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제114조,paragraph,①,,① 카지노사업자는 고객과 금융거래를 하는 때에는 그 신원을 확인하여야 하며 신뢰할 수 있는 문서ㆍ자료ㆍ정보 등을 통하여 그 정확성을 검증하여야 한다.,20260122,line_156,LegalUnit
law:aml_and_cft_business_rule:paragraph:제114조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제114조,paragraph,②,,② 카지노사업자는 고객과 금융거래를 하는 경우에는 거래의 목적 및 성격을 확인하여야 한다.,20260122,line_156,LegalUnit
law:aml_and_cft_business_rule:article:제115조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제5절,article,제115조,신원확인,"제115조(신원확인) ① 카지노사업자가 확인하여야 하는 개인고객의 신원정보는 다음 각 호와 같다.1. 성명2. 생년월일 및 성별 : 외국인 비거주자의 경우에 한 함3. 실명번호4. 국적 : 외국인의 경우에 한 함5. 주소 및 연락처 : 단, 외국인 비거주자의 경우에는 실제 거소 또는 연락처② 카지노사업자는 대리인에 대해서는 그 권한이 있는지를 확인하고, 해당 대리인에 대해서도 고객확인을 하여야 한다.",20260122,line_157,LegalUnit
law:aml_and_cft_business_rule:paragraph:제115조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제115조,paragraph,①,,"① 카지노사업자가 확인하여야 하는 개인고객의 신원정보는 다음 각 호와 같다.1. 성명2. 생년월일 및 성별 : 외국인 비거주자의 경우에 한 함3. 실명번호4. 국적 : 외국인의 경우에 한 함5. 주소 및 연락처 : 단, 외국인 비거주자의 경우에는 실제 거소 또는 연락처",20260122,line_157,LegalUnit
law:aml_and_cft_business_rule:item:제115조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제115조,item,1.,,1. 성명,20260122,line_157,LegalUnit
law:aml_and_cft_business_rule:item:제115조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제115조,item,2.,,2. 생년월일 및 성별 : 외국인 비거주자의 경우에 한 함,20260122,line_157,LegalUnit
law:aml_and_cft_business_rule:item:제115조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제115조,item,3.,,3. 실명번호,20260122,line_157,LegalUnit
law:aml_and_cft_business_rule:item:제115조_4,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제115조,item,4.,,4. 국적 : 외국인의 경우에 한 함,20260122,line_157,LegalUnit
law:aml_and_cft_business_rule:item:제115조_5,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제115조,item,5.,,"5. 주소 및 연락처 : 단, 외국인 비거주자의 경우에는 실제 거소 또는 연락처",20260122,line_157,LegalUnit
law:aml_and_cft_business_rule:paragraph:제115조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제115조,paragraph,②,,"② 카지노사업자는 대리인에 대해서는 그 권한이 있는지를 확인하고, 해당 대리인에 대해서도 고객확인을 하여야 한다.",20260122,line_157,LegalUnit
law:aml_and_cft_business_rule:article:제116조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제5절,article,제116조,개인고객의 검증 등,"제116조(개인고객의 검증 등) ① 카지노사업자가 검증하여야 하는 개인고객의 신원확인 정보는 다음 각 호와 같다.1. 성명2. 생년월일 및 성별 : 외국인 비거주자의 경우에 한 함3. 실명번호4. 국적 : 외국인의 경우에 한 함5. 주소 및 연락처 : 단, 외국인 비거주자의 경우 실제 거소 또는 연락처② 제1항에도 불구하고 자금세탁행위등의 위험이 낮은 경우로서 다음 각 호의 방법으로 고객의 신원을 확인한 때에는 제114조제1항에 따른 검증을 이행한 것으로 볼 수 있다. 이 경우 금융실명법상 실명확인증표의 진위여부에 주의를 기울여야 한다.1. 주민등록증 또는 운전면허증과 같이 고객의 사진이 부착되어 있으면서 제1항의 검증사항(연락처는 제외)을 모두 확인할 수 있는 실명확인증표로 고객의 신원을 확인한 경우2. 학생ㆍ군인ㆍ경찰ㆍ교도소재소자 등에 대해 금융실명법상의 실명확인서류 원본에 의해 실명을 확인한 경우3. 외국인에 대해 여권 등으로 고객의 신원을 확인한 경우③ 카지노사업자는 개인고객이 제2항의 적용대상이 아닌 때에는 제1항에 따라 검증하여야 하는 신원확인정보에 대하여 정부가 발행한 문서 등에 의해 검증하는 등 추가적인 조치를 취하여야 한다.",20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:paragraph:제116조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제116조,paragraph,①,,"① 카지노사업자가 검증하여야 하는 개인고객의 신원확인 정보는 다음 각 호와 같다.1. 성명2. 생년월일 및 성별 : 외국인 비거주자의 경우에 한 함3. 실명번호4. 국적 : 외국인의 경우에 한 함5. 주소 및 연락처 : 단, 외국인 비거주자의 경우 실제 거소 또는 연락처",20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:item:제116조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제116조,item,1.,,1. 성명,20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:item:제116조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제116조,item,2.,,2. 생년월일 및 성별 : 외국인 비거주자의 경우에 한 함,20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:item:제116조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제116조,item,3.,,3. 실명번호,20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:item:제116조_4,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제116조,item,4.,,4. 국적 : 외국인의 경우에 한 함,20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:item:제116조_5,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제116조,item,5.,,"5. 주소 및 연락처 : 단, 외국인 비거주자의 경우 실제 거소 또는 연락처",20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:paragraph:제116조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제116조,paragraph,②,,② 제1항에도 불구하고 자금세탁행위등의 위험이 낮은 경우로서 다음 각 호의 방법으로 고객의 신원을 확인한 때에는 제114조제1항에 따른 검증을 이행한 것으로 볼 수 있다. 이 경우 금융실명법상 실명확인증표의 진위여부에 주의를 기울여야 한다.1. 주민등록증 또는 운전면허증과 같이 고객의 사진이 부착되어 있으면서 제1항의 검증사항(연락처는 제외)을 모두 확인할 수 있는 실명확인증표로 고객의 신원을 확인한 경우2. 학생ㆍ군인ㆍ경찰ㆍ교도소재소자 등에 대해 금융실명법상의 실명확인서류 원본에 의해 실명을 확인한 경우3. 외국인에 대해 여권 등으로 고객의 신원을 확인한 경우,20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:item:제116조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제116조,item,1.,,1. 주민등록증 또는 운전면허증과 같이 고객의 사진이 부착되어 있으면서 제1항의 검증사항(연락처는 제외)을 모두 확인할 수 있는 실명확인증표로 고객의 신원을 확인한 경우,20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:item:제116조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제116조,item,2.,,2. 학생ㆍ군인ㆍ경찰ㆍ교도소재소자 등에 대해 금융실명법상의 실명확인서류 원본에 의해 실명을 확인한 경우,20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:item:제116조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제116조,item,3.,,3. 외국인에 대해 여권 등으로 고객의 신원을 확인한 경우,20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:paragraph:제116조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제116조,paragraph,③,,③ 카지노사업자는 개인고객이 제2항의 적용대상이 아닌 때에는 제1항에 따라 검증하여야 하는 신원확인정보에 대하여 정부가 발행한 문서 등에 의해 검증하는 등 추가적인 조치를 취하여야 한다.,20260122,line_158,LegalUnit
law:aml_and_cft_business_rule:article:제117조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제5절,article,제117조,실제당사자,제117조(실제당사자) 카지노사업자는 실소유자가 누구인지를 신뢰할 수 있는 관련정보 및 자료 등을 이용하여 자금세탁행위등의 위험도에 따라 그 신원을 확인하여야 한다.,20260122,line_159,LegalUnit
law:aml_and_cft_business_rule:article:제118조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제5절,article,제118조,추가 확인정보의 범위,제118조(추가 확인정보의 범위) ① 카지노사업자는 자금세탁행위등의 위험이 높은 것으로 평가된 고객에 대하여 금융거래의 목적 등 추가적인 정보를 확인하여야 한다.② 카지노사업자가 제1항에 따라 개인고객에 대하여 확인하여야 할 추가정보는 다음 각 호와 같다.1. 직업 또는 업종(개인사업자)2. 거래의 목적3. 거래자금의 원천4. 기타 카지노사업자가 자금세탁행위등의 우려를 해소하기 위해 필요하다고 판단한 사항③ 카지노사업자가 제1항 및 제2항을 이행하고자 할 때에는 고객에게 부당한 권리침해나 불편이 발생하지 않도록 주의하여야 한다.,20260122,line_160,LegalUnit
law:aml_and_cft_business_rule:paragraph:제118조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제118조,paragraph,①,,① 카지노사업자는 자금세탁행위등의 위험이 높은 것으로 평가된 고객에 대하여 금융거래의 목적 등 추가적인 정보를 확인하여야 한다.,20260122,line_160,LegalUnit
law:aml_and_cft_business_rule:paragraph:제118조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제118조,paragraph,②,,② 카지노사업자가 제1항에 따라 개인고객에 대하여 확인하여야 할 추가정보는 다음 각 호와 같다.1. 직업 또는 업종(개인사업자)2. 거래의 목적3. 거래자금의 원천4. 기타 카지노사업자가 자금세탁행위등의 우려를 해소하기 위해 필요하다고 판단한 사항,20260122,line_160,LegalUnit
law:aml_and_cft_business_rule:item:제118조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제118조,item,1.,,1. 직업 또는 업종(개인사업자),20260122,line_160,LegalUnit
